reference_path,query_path,label,pair_type,writer_id_ref,writer_id_query
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_23.png,0,random_forgery,49,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_38_8.png,0,skilled_forgery,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_29_13.png,0,skilled_forgery,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_12_2.png,0,skilled_forgery,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_22.png,0,random_forgery,5,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_7.png,1,genuine_genuine,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_23.png,1,genuine_genuine,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_14.png,0,random_forgery,30,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_4_10.png,0,skilled_forgery,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_12_21.png,0,skilled_forgery,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_34_4.png,0,skilled_forgery,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_5.png,1,genuine_genuine,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_11_1.png,0,skilled_forgery,11,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_4_21.png,0,skilled_forgery,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_19.png,1,genuine_genuine,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_21.png,0,skilled_forgery,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_34_4.png,0,skilled_forgery,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_9.png,0,random_forgery,31,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_47_6.png,0,skilled_forgery,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_15.png,0,random_forgery,46,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_3.png,0,random_forgery,49,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_7_7.png,0,skilled_forgery,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_24_7.png,0,skilled_forgery,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_2.png,1,genuine_genuine,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_21.png,0,random_forgery,43,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_47_21.png,0,skilled_forgery,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_31_11.png,0,skilled_forgery,31,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_7.png,1,genuine_genuine,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_8.png,1,genuine_genuine,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_19_11.png,0,skilled_forgery,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_12.png,0,random_forgery,1,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_7.png,1,genuine_genuine,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_24_10.png,0,skilled_forgery,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_2.png,0,random_forgery,29,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_26_8.png,0,skilled_forgery,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_12.png,1,genuine_genuine,31,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_7_14.png,0,skilled_forgery,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_17.png,1,genuine_genuine,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_17.png,1,genuine_genuine,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_2.png,0,random_forgery,5,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_19.png,1,genuine_genuine,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_34_24.png,0,skilled_forgery,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_20.png,1,genuine_genuine,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_2.png,1,genuine_genuine,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_9.png,0,random_forgery,11,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_12.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_1_6.png,0,skilled_forgery,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_14.png,0,skilled_forgery,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_13.png,1,genuine_genuine,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_22.png,0,random_forgery,45,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_22.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_18.png,1,genuine_genuine,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_23.png,0,random_forgery,34,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_5_9.png,0,skilled_forgery,5,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_4.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_46_17.png,0,skilled_forgery,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_53_12.png,0,skilled_forgery,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_9.png,1,genuine_genuine,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_21.png,1,genuine_genuine,49,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_24.png,1,genuine_genuine,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_14.png,0,random_forgery,38,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_30_21.png,0,skilled_forgery,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_9.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_5.png,1,genuine_genuine,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_4_5.png,0,skilled_forgery,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_12.png,1,genuine_genuine,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_22.png,0,random_forgery,5,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_17.png,0,random_forgery,25,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_8.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_14.png,1,genuine_genuine,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_3.png,1,genuine_genuine,31,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_9.png,0,random_forgery,43,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_7.png,1,genuine_genuine,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_39_21.png,0,skilled_forgery,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_30_23.png,0,skilled_forgery,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_7.png,1,genuine_genuine,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_1_20.png,0,skilled_forgery,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_22.png,0,skilled_forgery,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_8.png,1,genuine_genuine,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_43_19.png,0,skilled_forgery,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_15.png,1,genuine_genuine,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_6.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_22_10.png,0,skilled_forgery,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_19_6.png,0,skilled_forgery,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_3.png,1,genuine_genuine,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_5_17.png,0,skilled_forgery,5,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_11_8.png,0,skilled_forgery,11,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_5_15.png,0,skilled_forgery,5,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_17_7.png,0,skilled_forgery,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_22_4.png,0,skilled_forgery,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_4.png,1,genuine_genuine,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_7_20.png,0,skilled_forgery,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_22.png,1,genuine_genuine,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_18.png,0,random_forgery,22,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_47_7.png,0,skilled_forgery,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_7.png,0,skilled_forgery,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_14.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_14.png,0,random_forgery,31,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_25_19.png,0,skilled_forgery,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_9.png,1,genuine_genuine,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_8.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_4.png,0,random_forgery,26,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_1.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_51_3.png,0,skilled_forgery,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_1_21.png,0,skilled_forgery,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_19_1.png,0,skilled_forgery,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_8.png,1,genuine_genuine,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_29_15.png,0,skilled_forgery,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_17.png,1,genuine_genuine,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_9.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_53_3.png,0,skilled_forgery,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_17.png,1,genuine_genuine,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_23.png,1,genuine_genuine,3,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_19_19.png,0,skilled_forgery,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_2.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_24.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_4.png,1,genuine_genuine,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_6.png,1,genuine_genuine,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_22.png,1,genuine_genuine,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_9.png,1,genuine_genuine,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_55_18.png,0,skilled_forgery,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_5.png,0,random_forgery,37,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_13.png,0,random_forgery,30,37
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_24.png,1,genuine_genuine,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_30_21.png,0,skilled_forgery,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_11.png,0,random_forgery,22,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_21.png,0,random_forgery,16,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_20.png,1,genuine_genuine,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_9.png,1,genuine_genuine,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_20.png,1,genuine_genuine,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_22.png,0,random_forgery,26,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_14.png,1,genuine_genuine,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_15.png,0,random_forgery,46,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_17.png,1,genuine_genuine,49,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_11_4.png,0,skilled_forgery,11,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_3_2.png,0,skilled_forgery,3,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_3.png,1,genuine_genuine,1,1
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_6.png,1,genuine_genuine,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_8.png,1,genuine_genuine,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_1_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_6.png,0,random_forgery,1,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_55_4.png,0,skilled_forgery,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_20.png,1,genuine_genuine,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_7.png,0,random_forgery,45,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_7.png,1,genuine_genuine,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_9.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_19_13.png,0,skilled_forgery,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_8.png,1,genuine_genuine,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_16.png,1,genuine_genuine,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_19.png,1,genuine_genuine,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_22.png,0,random_forgery,26,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_16.png,0,random_forgery,7,37
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_31_15.png,0,random_forgery,45,31
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_29_6.png,0,skilled_forgery,29,29
